,gamma_autocorrelation,ocean_heat_capacity[0],ocean_heat_capacity[1],ocean_heat_capacity[2],ocean_heat_transfer[0],ocean_heat_transfer[1],ocean_heat_transfer[2],deep_ocean_efficacy,sigma_eta,sigma_xi,forcing_4co2,iirf_0[CO2],iirf_uptake[CO2],iirf_temperature[CO2],iirf_airborne[CO2],erfari_radiative_efficiency[BC],erfari_radiative_efficiency[OC],erfari_radiative_efficiency[Sulfur],erfari_radiative_efficiency[NOx],erfari_radiative_efficiency[VOC],erfari_radiative_efficiency[NH3],erfari_radiative_efficiency[CH4],erfari_radiative_efficiency[N2O],erfari_radiative_efficiency[Equivalent effective stratospheric chlorine],aci_shape[Sulfur],aci_shape[BC],aci_shape[OC],aci_scale,ozone_radiative_efficiency[CH4],ozone_radiative_efficiency[N2O],ozone_radiative_efficiency[Equivalent effective stratospheric chlorine],ozone_radiative_efficiency[CO],ozone_radiative_efficiency[VOC],ozone_radiative_efficiency[NOx],forcing_scale[CH4],forcing_scale[N2O],forcing_scale[Stratospheric water vapour],forcing_scale[Land use],forcing_scale[Volcanic],forcing_scale[Solar],forcing_scale[Light absorbing particles on snow and ice],forcing_scale[CO2],forcing_scale[CFC-11],forcing_scale[CFC-12],forcing_scale[CFC-113],forcing_scale[CFC-114],forcing_scale[CFC-115],forcing_scale[HCFC-22],forcing_scale[HCFC-141b],forcing_scale[HCFC-142b],forcing_scale[CCl4],forcing_scale[CHCl3],forcing_scale[CH2Cl2],forcing_scale[CH3Cl],forcing_scale[CH3CCl3],forcing_scale[CH3Br],forcing_scale[Halon-1211],forcing_scale[Halon-1301],forcing_scale[Halon-2402],forcing_scale[CF4],forcing_scale[C2F6],forcing_scale[C3F8],forcing_scale[c-C4F8],forcing_scale[C4F10],forcing_scale[C5F12],forcing_scale[C6F14],forcing_scale[C7F16],forcing_scale[C8F18],forcing_scale[NF3],forcing_scale[SF6],forcing_scale[SO2F2],forcing_scale[HFC-125],forcing_scale[HFC-134a],forcing_scale[HFC-143a],forcing_scale[HFC-152a],forcing_scale[HFC-227ea],forcing_scale[HFC-32],forcing_scale[HFC-365mfc],forcing_scale[HFC-4310mee],forcing_scale[HFC-23],forcing_scale[HFC-236fa],forcing_scale[HFC-245fa],baseline_concentration[CO2],seed,stochastic_run,use_seed
732285,6.479670315,2.224891594,29.97523452,99.49028169,0.861234448,3.569067215,0.67541678,1.021123924,0.793547707,0.256311061,7.403664519,25.68500505,0.007365301,4.894208595,-0.001418173,0.052636584,-0.004451558,-0.003861734,-7.79E-05,-2.28E-05,-0.000615913,-3.20E-06,-4.76E-05,-7.50E-06,0.00887366,2.73E-10,0.025638382,-1.937285451,0.000230674,0.001254793,-9.90E-06,7.72E-05,0.000414061,0.001208581,0.913381445,0.977869803,1.234164148,0.929586551,1.141894839,1.440836594,0.990898294,0.970159671,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,1.075335263,278.1870365,293537478,FALSE,FALSE
733173,3.904421977,3.976923538,12.38734186,131.1278615,1.279835795,3.694341043,1.169555577,1.372065585,0.409163683,0.359112304,7.133387206,29.35177986,0.003194252,5.303272987,-0.000249697,0.037774312,-0.003520141,-0.003858991,-9.48E-05,-6.85E-05,-0.000583142,-3.09E-06,-3.88E-05,-6.64E-06,0.058228513,9.80E-37,6.35E-12,-0.452581845,0.000252345,0.001505334,-0.000138023,2.42E-05,9.12E-05,0.001379461,0.929354567,1.0041403,1.349089132,1.002255032,1.072568946,0.743237599,1.556714987,0.948622152,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,1.096758371,278.4083971,293891790,FALSE,FALSE
733518,14.53551068,4.445570951,5.311648636,139.9815185,1.212082268,2.465635922,1.205980627,1.136007077,1.231458507,0.351372687,6.77448358,37.52018477,-0.004052426,-0.01160159,0.005032091,0.01435489,-0.005785882,-0.003387999,-0.000106609,-2.42E-05,-0.000602379,-1.99E-06,-8.70E-05,-7.37E-06,0.007335743,0.071346217,0.004769817,-0.974421212,0.000286938,0.001166946,-4.62E-05,0.000105253,0.00028038,0.001055427,0.800541345,1.07975597,2.249421425,0.966776745,0.798638326,0.552153314,0.955123249,0.924065032,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,1.067610954,279.0888922,294029445,FALSE,FALSE
734439,2.687122687,1.989167854,29.84802689,157.2294721,1.221777171,1.141786771,0.263977021,0.526060762,0.443384094,0.213445879,8.318364277,26.77306914,0.00440628,5.764272795,-0.000317757,-0.002862917,-0.002120717,-0.001281922,-5.46E-05,-2.61E-05,-0.000620432,-3.60E-06,-3.27E-05,-9.09E-06,0.002463613,1.29E-17,0.000750133,-4.640007012,0.000210437,0.001595133,-5.49E-05,-5.26E-05,-0.000123656,0.001007323,0.862200252,1.115177705,-0.040341146,0.033757777,0.883808789,1.49114496,1.792360766,1.038544873,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,0.987186559,276.764092,294396924,FALSE,FALSE
739968,2.868827399,5.6520833,11.95015255,126.7634006,1.365146746,2.806061454,1.366022146,1.472677926,0.247571986,0.454780207,6.842414519,35.70359974,-0.000500428,-0.688865542,0.005132907,0.039416653,-0.004063735,-0.002111219,-7.50E-05,-1.80E-05,-0.000611296,-2.60E-06,-5.87E-05,-8.45E-06,0.000914323,0.000132809,2.57E-14,-8.713595937,0.000235446,0.000977377,-0.000148451,0.000219948,9.74E-05,0.001180566,0.888332173,1.172755802,0.899005738,0.515681339,0.939555907,0.945580407,1.574612683,0.928810467,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,1.014035166,274.2887982,296602995,FALSE,FALSE
741333,6.153672455,2.980683242,15.57983626,121.4362158,1.329140421,2.499027532,1.112672284,1.324934923,0.830868104,0.176339765,7.835101915,30.29028188,0.002674325,-1.182163644,0.00583163,0.039795372,-0.002988606,-0.003288839,-4.25E-05,-4.63E-05,-0.000608795,-2.25E-06,-4.59E-05,-8.93E-06,0.004696821,2.52E-17,0.000716001,-1.557065862,0.000267089,0.001304808,-0.000112249,-7.73E-05,0.000315642,0.001345652,1.020671737,0.971258993,-0.225162531,1.328208335,0.729892184,1.07097664,0.851560183,1.002529604,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,1.100759671,278.5291398,297147630,FALSE,FALSE
742048,9.542652326,2.417982181,10.47544468,79.46852918,1.681937322,4.937799876,1.043914512,1.173924947,1.495713525,0.439388697,9.26404365,34.93842418,-0.001316372,1.948002055,0.002103347,0.015506946,-0.003392437,-0.004495882,-6.30E-05,-1.71E-05,-0.00061284,-2.84E-06,-3.35E-05,-8.03E-06,0.023823067,1.25E-11,0.00047354,-0.751178698,0.000275663,0.000982418,-7.98E-05,0.000116566,0.000581591,0.001764608,0.859136331,1.189548525,1.254734569,0.880084674,0.89563572,0.639939462,3.47297513,1.106704722,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,1.067826156,279.122811,297432915,FALSE,FALSE
746613,5.384205886,4.821183786,35.82532489,89.22874993,1.441328267,2.547007707,0.695058117,0.784755668,0.659048231,0.384084918,7.719373345,27.35513134,0.005571487,6.947313357,-0.0010375,0.010972846,-0.00230082,-0.003595628,-9.40E-05,-2.72E-05,-0.000643819,-4.40E-06,-1.19E-05,-9.19E-06,0.0079437,9.242044878,2.23E-11,-0.703344809,0.000189977,0.001623801,-7.42E-05,7.06E-05,0.000382092,0.001068975,0.99940976,1.016714855,0.114198997,0.512600856,0.895708196,0.780418121,1.619124553,0.993538131,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,1.028815015,274.2146783,299254350,FALSE,FALSE
748380,19.00269099,4.876077229,14.50996767,67.62972606,1.275787964,2.781999499,0.966944604,1.268986229,1.624793282,0.354270562,6.721931564,34.07385559,-0.002089531,-0.34969537,0.006344063,0.045764831,-0.002202646,-0.002347545,-8.92E-05,-5.01E-06,-0.000547049,-3.14E-06,-2.79E-05,-7.95E-06,0.010604362,2.06E-16,0.016805827,-1.235101633,0.000273748,0.000863134,-0.000188631,0.000183354,0.00041298,0.002904971,1.063411685,0.946741859,0.340809717,0.642462728,1.028397545,0.827577232,0.852269809,0.920663137,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,0.816880065,280.206414,299959383,FALSE,FALSE
748991,2.002439088,3.827533782,27.06483684,34.43593389,1.227045234,3.145601096,0.861762179,1.444603504,0.791097947,0.379563418,7.585832541,29.16133053,0.003342835,4.205975738,0.000923363,0.012476001,-0.003034925,-0.003107201,-7.36E-05,-1.93E-05,-0.000604356,-3.14E-06,-2.18E-05,-7.51E-06,1.62E-06,8.88E-74,9.19E-06,-2432.877661,0.000202102,0.000888467,-5.09E-05,-9.96E-05,0.000763718,0.001105439,1.197134006,0.983090097,0.97374356,1.327993683,1.112897874,0.849188552,1.548022772,0.983831177,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,0.881053078,276.9101052,300203172,FALSE,FALSE
751655,3.548333099,2.979635628,6.024886146,94.88686326,0.943651983,4.354143178,0.871537488,1.487342458,0.343807577,0.354846668,7.879173872,32.35474791,0.00026397,0.73484491,0.004783638,0.029188538,-0.0048483,-0.002973649,-7.21E-05,-2.16E-05,-0.000684228,-1.86E-06,-5.52E-05,-9.42E-06,0.181465474,7.27E-54,0.887703393,-1.032153176,0.000220581,0.001185129,-7.33E-05,-9.67E-05,0.000109715,0.001851195,1.060775992,1.035447883,2.126890645,0.991959304,0.923315512,1.317502647,0.621758788,1.006084185,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,0.851578704,278.4929666,301266108,FALSE,FALSE
753899,4.555652055,2.392285559,12.60203225,50.29176937,0.910121074,3.746202516,0.745081516,1.406367368,0.496547318,0.35358658,7.286400708,30.4510312,0.002399294,3.541484416,0.002567622,0.022579285,-0.006335382,-0.003089728,-8.20E-05,-1.80E-05,-0.000584048,-3.68E-06,-3.31E-05,-1.04E-05,0.109295035,1.397342038,9.72E-25,-0.720794066,0.000288971,0.001028563,2.14E-05,7.52E-05,-0.000234381,0.000424707,0.732257622,0.888140405,0.762883272,0.747064318,1.025860472,1.231333627,2.063521699,0.961120957,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,1.076175898,276.0418342,302161464,FALSE,FALSE
754520,1.667457028,5.167735635,9.499949864,46.81543098,0.784598963,2.356438656,1.171126177,2.001264318,0.350431906,0.363184188,8.019727088,34.48437972,-0.002321181,3.372945796,0.003321604,-0.016697392,-0.003237612,-0.003576926,-9.58E-05,2.01E-06,-0.000583993,-2.17E-06,-1.95E-05,-7.74E-06,0.003241301,1.77E-08,0.005979416,-3.466801831,0.000272148,0.001451247,3.83E-06,0.000138279,2.60E-06,0.001165528,1.105162736,1.020739501,1.294806206,1.266974552,1.026458711,1.076200272,0.331118955,1.016077125,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,0.880688853,278.4742974,302409243,FALSE,FALSE
760694,10.0733822,5.351590274,27.90137146,83.67474875,1.388814363,1.244672966,1.015114249,1.356158351,1.21099045,0.605984078,8.616475087,35.00830302,-0.001229894,-0.134650859,0.004755744,0.009147632,-0.004535526,-0.004720739,-8.02E-05,-8.98E-06,-0.000651236,-2.17E-06,-3.26E-05,-9.12E-06,0.007175036,0.185388449,0.00854205,-0.580077906,0.000272773,0.000799825,-7.31E-05,0.000250943,0.000219732,0.000368482,1.083866039,1.083687826,1.440242522,1.05879747,0.973594546,1.146303428,0.705502977,1.059652862,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,1.155554914,278.281303,304872669,FALSE,FALSE
760753,0.647605929,5.777063592,12.88451449,123.7972876,1.78877061,2.401497623,1.467643126,1.639293258,0.199818371,0.29698702,7.770490619,35.50440614,-0.002417018,2.444429681,0.003347012,-0.007235713,-0.001832307,-0.002413542,-8.03E-05,-9.67E-06,-0.00066222,-3.86E-06,1.18E-05,-8.63E-06,0.007789763,39.41486411,5.54E-11,-0.330035712,0.000243496,0.001208408,-3.04E-06,-9.93E-05,6.44E-05,0.001733228,1.116231282,0.980585628,1.471565587,1.514279928,0.813802917,0.939794635,0.608411847,0.997282628,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,0.939966488,278.6986266,304896210,FALSE,FALSE
763191,14.62939775,5.066890353,5.512342114,58.94961451,1.017008759,2.993194246,1.048673409,1.618546725,1.526440156,0.52392282,7.016685286,29.28912507,0.002600187,6.288343596,3.96E-06,0.024588326,-0.003287413,-0.003533491,-8.38E-05,-1.78E-05,-0.000637808,-3.73E-06,-2.65E-05,-7.37E-06,1.77E-07,0.016348827,8.65E-08,-15.89479091,0.000217817,0.001125138,-3.48E-07,5.68E-05,0.000322292,0.001324028,1.021792926,1.027139048,1.485437268,0.8286307,0.921321171,1.132244223,1.100946346,0.940444766,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,0.999730174,277.2569576,305868972,FALSE,FALSE
764188,5.419375205,5.530384009,24.43674108,152.5017774,1.595280388,3.637411684,1.252190796,1.136014162,1.051115008,0.618625549,7.901049175,25.77802168,0.007960095,2.927178134,-0.000285824,0.036624342,-0.007546827,-0.000626557,-0.00011364,-6.28E-06,-0.000543317,-2.34E-06,-5.94E-05,-7.72E-06,3.72E-07,4.07E-07,1.14E-05,-7328.00113,0.000196803,0.001344133,-0.000154641,6.49E-05,-0.000193858,0.001008074,1.224099082,0.953014219,0.1458924,1.30380635,0.949839907,0.819388015,2.311110557,1.007496626,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,1.110385046,279.2405791,306266775,FALSE,FALSE
765466,15.2343359,2.8494387,27.77540713,36.30930918,0.807540847,3.42252022,0.74685659,1.47492849,1.622232787,0.536973906,7.803738724,39.76793437,-0.005444307,-1.584390194,0.006813762,0.059861664,-0.005355386,-0.004011054,-9.45E-05,-3.29E-05,-0.000619675,-3.40E-06,-2.77E-05,-8.17E-06,0.006397485,0.596657046,4.47E-12,-0.983443055,0.000294821,0.000833342,-9.30E-05,6.48E-05,-9.92E-05,0.000935825,0.938421325,0.856619656,0.717832325,0.972221147,1.047336577,0.993030366,0.313527828,1.000176756,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,0.858873557,276.8017624,306776697,FALSE,FALSE
766000,2.011532795,4.701229945,12.68801532,114.7695246,1.908695907,3.370308109,1.294873391,1.291114841,1.250736571,0.538611624,9.593905425,29.15432553,0.003861304,1.077976491,0.003196067,0.03845974,-0.000700548,-0.004816571,-0.000107828,-2.74E-05,-0.000654283,-2.08E-06,-5.02E-05,-8.08E-06,3.35E-07,0.000559718,1.14E-07,-168.2686288,0.000265945,0.001110214,-0.000156769,2.16E-05,0.000301047,0.000645164,1.116902767,0.897409267,0.527388719,0.74344406,1.012220973,1.130286919,0.852673608,1.13114466,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,1.202224059,278.3138817,306989763,FALSE,FALSE
766110,1.604287346,5.385662018,19.9003155,73.80772928,1.089650915,2.308870491,0.969927425,1.285583981,0.366448255,0.414149295,6.853750359,36.14998763,-0.002043565,-0.251254553,0.005141453,0.040585085,-0.001123793,-0.003661728,-9.41E-05,-1.51E-05,-0.000633469,-3.31E-06,-3.30E-05,-9.84E-06,0.010964909,464.5816454,2.61E-12,-1.099336197,0.000228564,0.001189694,-5.97E-05,9.59E-05,-7.27E-05,0.001331182,1.236066201,1.032941664,-0.493028472,0.72243777,0.767338415,0.916194207,2.920733648,0.929671601,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,0.941297486,277.4001494,307033653,FALSE,FALSE
767160,8.234119746,5.235071939,8.433706673,73.31540528,0.915958386,5.830331147,1.139707721,2.138837269,1.333901876,0.498077475,8.270064917,34.42524195,-0.001869119,2.022936632,0.00463389,0.033759595,-0.006320359,-0.004047915,-5.42E-05,-1.29E-05,-0.00056206,-3.12E-06,-2.57E-05,-1.02E-05,0.000939004,2.689022482,3.49E-14,-0.811631326,0.000225934,0.001395421,-0.000114091,-6.26E-05,0.000165628,0.001234909,0.898976911,0.930613887,0.399468745,0.681716004,0.827358574,0.634470209,-0.639738257,1.034661937,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,1.049476202,277.4535595,307452603,FALSE,FALSE
